我可以在OBS上获取到桶操作的日志记录吗？	我可以在OBS上获取到桶操作的日志记录吗？显示访问日志记录我可以在OBS上获取到桶操作的日志记录吗？我可以在OBS上获取到桶操作的日志记录吗？可以。支持对桶的访问请求创建并保存访问日志记录，可用于进行请求分析或日志审计。由于日志存储在OBS中也会占用用户租用的OBS存储空间，也即意味着将产生额外的存储费用，默认情况下，OBS不会为用户的桶收集访问日志。出于分析或审计等目的，用户也可以开启日志管理功能。通过访问日志记录，桶的所有者可以深入分析访问该桶的用户请求性质、类型或趋势。当用户开启一个桶的日志管理功能后，OBS会自动将对这个桶的访问请求记录日志，并生成日志文件写入用户指定的桶即目标桶中。日志文件采用如下的命名方式存储到目标桶中：
拒绝后的共享镜像如何使用？	用户B拒绝了用户A的共享镜像的情况下，如果需要使用该共享镜像，需要告知用户A按照以下步骤完成操作。用户A在共享镜像租户列表中，删除用户B的帐户名称。请参考删除镜像的共享租户用户A重新将用户B添加为镜像的共享租户。请参考添加镜像的共享租户
软件开发云如何保证客户代码和应用安全？	华为公有云有IAM统一认证。软件开发云上每个项目均设有权限管理机制，项目管理员可以管理项目成员。软件开发云为企业级用户使用专属、隔离的环境，提供企业级病毒防护。存储和运行环境均有冗余节点，并提供跨区域容灾备份解决方案。
注册的镜像操作系统是CentOS类型，使用该镜像创建的云服务器找不到磁盘该如何处理？	通常情况下，这是由于没有启动时没有加载xen模块导致的，您需要修改操作系统内核启动参数。登录VNC后如图1所示。图1登录后界面点击放大
如何保证消息队列中的消息是安全的？	分布式消息服务提供了安全可靠的身份验证机制，确保消息队列受到保护，防止遭到未经授权的访问。
如何判断攻击者下一步目标？	的攻击者，通常不是一步达成攻击目的，而是步步为营、层层渗透，安全态势感知服务通过对攻击者的攻击或入侵进行分析，利用大数据挖掘及机器学习，匹配相应的攻击或入侵模型，可帮助用户判断攻击者下一步将要实施的动作。例如通过用户安全态势界面里的威胁分析，查看网络拓扑图，如图1所示。网络拓扑图列出用户所有ECS，根据所属子网、VPC、弹性IP进行组织，并直观呈现各设备间的关系。如果是针对性的APT攻击，用户可根据已被攻击的设备预测攻击者下一步的目标。图1网络拓扑图点击放大
如何访问OBS？	如何访问OBS？显示一般性问题如何访问OBS？如何访问OBS？通过OBS管理控制台直接管理数据。通过应用程序调用简单的RESTAPI接口来访问管理数据。通过RESTAPI调用时，每个桶都有自动分配的域名供访问。通过OBS客户端或者第三方的客户端管理数据。
哪些用户有权限使用加密特性？	对于一个用户组的用户，加密特性使用权限的规则如下：拥有SecurityAdministrator权限的用户可以直接授权EVS访问KMS，使用加密特性。普通用户即没有SecurityAdministrator权限的用户使用加密特性时，根据该普通用户是否为用户组内第一个使用加密特性的用户，作如下区分：是，即该普通用户是用户组内第一个使用加密特性的，需先联系拥有SecurityAdministrator权限的用户增加权限，然后再使用加密特性。否，即用户组内的其他用户已经使用过加密特性，该普通用户有权限直接使用加密特性。下面，我们以一个用户组为例，介绍授权EVS访问KMS时的用户权限问题。假设该用户组有4个用户用户1用户4，其中，用户1拥有权限，其他三个用户为普通用户，没有权限，如图1所示。图1用户组
什么是云报表服务？	云报表服务，简称CRS是一种快速便捷、在线式的数据可视化分析服务。用户可通过云报表服务对原始数据进行实时在线分析，生成丰富多样的可视化报表，从数据中快速获取业务发展趋势。
如何访问机器学习服务实例工作界面？	操作场景通过内网地址访问MLS实例用户所创建的MLS实例未绑定弹性IP，则需通过内网地址访问。内网访问地址只允许与MLS实例同一子网的客户端机器访问，需登录与MLS实例内网地址互通的弹性云服务器，以访问MLS实例。实例的运行状态为服务中通过公网地址访问MLS实例用户所创建的MLS实例已自动绑定弹性IP，可通过公网地址访问。实例的运行状态为服务中
MRS支持什么类型的分布式存储？	提供目前主流的Hadoop，目前支持Hadoop版本，并且随社区更新版本。
RDS支持的最大IOPS是多少	支持的IOPS取决于云硬盘EVS的IO性能，具体请参见云硬盘常见问题云硬盘的性能如何？的内容。
什么是DDS实例可用性	实例可用性的计算公式：实例可用性故障时间服务总时间
是否支持批量创建数据仓库？	用户在管理控制台只支持创建单个集群。
客户端问题导致连接失败	客户端问题导致连接RDS失败，可以从以下几个方面检查。弹性云服务器ECS的安全策略对于Windows平台，可检查Windows的安全策略是否开放RDS端口。对于Linux平台，可使用iptables检查防火墙及端口的放行情况。应用配置错误常见的有连接地址写错、端口参数配置错误和JDBC等的连接参数配置错误。用户名或密码错误如果连接数据库时出现类似如下错误，请检查用户名或密码是否正确。说明：如问题仍未解决，请联系售后技术支持。
如何访问DES？	您可以通过Internet访问华为云页面并登录，进入数据快递服务管理控制台。
客户端问题导致连接DDS失败	客户端问题导致连接失败，可以从以下几个方面检查。弹性云服务器ECS的安全策略对于Windows平台，可检查Windows的安全策略是否开放端口。对于Linux平台，可使用iptables检查防火墙及端口的放行情况。应用配置错误常见的有IP写错、端口参数配置错误和JDBC等的连接参数配置错误。说明：如问题仍未解决，请联系售后技术支持。
一个租户下可以开通多个追踪器吗？	目前，一个租户系统仅支持开通一个追踪器。
OBS如何收费？	如何收费？显示一般性问题如何收费？如何收费？对象存储服务提供按需、包年包月两种计费方式。详细的服务资费费率标准请参见购买指南对象存储服务默认是按需计费的，即按实际使用的时长收费，以小时为单位，按每小时整点结算，不设最低消费标准。具体结算时，共分为三个计费项，总费用为三者之和，如表1所示。表1按需计费资费项计费项描述存储空间计费数据存储分阶梯收费，使用容量越大，平均每GB的收费越便宜计费因子：存储容量、使用时长计费公式：费用每小时每GB费率存储容量使用小时数流量费用外网流入流量数据上传到OBS免费内网流出流量通过ECS云服务器下载OBS的数据免费外网流出流量计费因子：流量计费公式：费用每GB带宽费率每小时流出带宽请求费用请求类型上传、查询、下载、修改计费因子：请求数计费公式：费用请求数费率每小时请求数请求类型删除免费
